title,average_rating,language_code,num_pages,ratings_count,text_reviews_count,decade,quarter,tra_co,multivolume
Scoop (Occupational Hazards  #1),3.61,eng,352,460,53,2000,4,0,1
Brideshead Revisited,4.0,eng,351,79045,3083,1980,1,0,0
Black Mischief,3.76,eng,304,2421,132,2000,3,0,0
The Complete Stories of Evelyn Waugh,3.99,eng,640,765,57,2000,3,0,0
Helena,3.6,eng,264,772,82,2000,1,1,0
Choo Choo (Carry Along Book & Cassette Favorites),3.91,eng,48,0,0,1980,2,0,0
The Rise of Christianity,4.04,eng,272,1363,151,1990,2,0,0
The Rise of Christianity : A Sociologist Reconsiders History,4.04,en-US,246,44,5,1990,2,0,0
Grand Theft Auto: San Andreas Official Strategy Guide,4.04,eng,272,73,5,2000,4,0,0
Rounding the Mark (Inspector Montalbano  #7),4.07,eng,272,2598,164,2000,3,1,1
Excursion to Tindari (Inspector Montalbano #5),4.03,eng,304,3393,194,2000,1,1,1
Voice of the Violin (Inspector Montalbano  #4),4.03,eng,249,3907,254,2000,2,1,1
Andreas Gursky,4.22,eng,196,70,4,2000,3,1,0
Moon of the Spider (Diablo  #4),3.95,en-US,336,749,16,2000,1,0,1
The Black Road (Diablo #2),3.67,eng,360,1224,18,2000,2,0,1
Legacy of Blood (Diablo  #1),3.77,eng,355,2120,68,2000,2,0,1
The Kingdom of Shadow (Diablo  #3),3.93,eng,339,1181,24,2000,3,0,1
Scales of the Serpent (Diablo: The Sin War  #2),3.86,eng,327,866,31,2000,1,0,1
El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,3.84,spa,56,20,2,2000,4,1,0
Diablo II Ultimate Strategy Guide,3.81,en-GB,288,31,4,2000,4,0,0
El Diablo Cojuelo,3.06,spa,192,13,2,2000,1,0,0
El diablo de la botella,3.74,spa,77,34,2,2010,3,1,0
Diabolo: Volume 1,3.46,en-US,199,207,9,2000,4,1,1
Japan (Lonely Planet Guide),4.05,eng,812,736,20,2000,4,1,0
Pink Box: Inside Japan's Sex Clubs,4.11,eng,192,260,32,2000,4,1,0
Japan at War:  An Oral History,4.34,eng,493,718,87,1990,4,1,0
Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,3.59,eng,154,705,191,2000,4,0,0
A Three Dog Life,3.74,en-US,182,191,47,2000,3,0,0
For the Love of a Dog: Understanding Emotion in You and Your Best Friend,4.33,en-US,382,2132,132,2000,3,0,0
Malcolm X Speaks: Selected Speeches and Statements,4.46,en-US,240,5018,69,1990,1,1,0
Martin and Malcolm and America: A Dream or a Nightmare?,4.37,en-US,358,1311,38,1990,3,0,0
Under the Volcano,3.79,eng,397,17894,837,2000,2,0,1
The New Knighthood: A History of the Order of the Temple,3.84,eng,441,126,7,1990,3,0,0
Malcolm X: A Graphic Biography,3.66,eng,112,601,106,2000,4,1,0
Who Are You?: 101 Ways of Seeing Yourself,3.48,eng,224,263,26,2000,1,0,0
Bosnia: A Short History,4.07,eng,384,38,1,2000,3,0,0
The Other Boleyn Girl,4.06,eng,664,3111,375,2000,4,0,0
The Last Boleyn,4.05,eng,592,9097,205,2000,1,0,0
The Rise and Fall of Anne Boleyn,3.96,eng,338,1336,39,1990,3,0,0
The Secret Diary of Anne Boleyn,3.8,eng,281,5221,299,1990,2,0,0
The Other Boleyn Girl,4.06,eng,664,1165,105,2000,2,0,0
Lila: An Inquiry Into Morals (Phaedrus  #2),3.78,eng,480,5317,291,1990,4,0,1
Lila's Child: An Inquiry into Quality,3.58,en-GB,600,54,5,2000,1,1,0
Swapping Lives,3.58,eng,410,24513,916,2000,2,0,0
Babyville,3.62,en-US,464,30815,544,2000,1,0,0
To Have and to Hold,3.63,eng,352,22864,445,2000,1,0,0
Mr. Maybe,3.45,eng,368,87217,832,2000,2,0,0
Straight Talking,3.64,en-GB,304,234,12,2000,3,0,0
Spellbound,3.63,en-US,439,271,30,2000,4,0,0
Babyville,3.62,en-US,438,153,8,2000,2,0,0
This Christmas,3.19,eng,480,1153,92,2000,4,1,0
Bookends,3.72,eng,358,226,31,2000,2,0,0
Krik? Krak!: Récits,4.12,fre,240,79,10,1990,3,1,0
Homelands: Women’s Journeys Across Race  Place  and Time,4.43,eng,343,42,5,2000,4,1,0
The Farming of Bones,4.07,eng,312,6757,612,1990,3,0,0
The Dew Breaker,3.8,eng,244,5891,584,2000,1,0,0
I Capture the Castle,4.0,eng,343,65013,5954,1990,1,0,0
Conversations with Ernest Hemingway (Literary Conversations),4.15,eng,204,64,6,1980,4,1,0
The Rapture: Who Will Face the Tribulation,3.5,eng,256,4,1,2000,1,0,0
The Regime: Evil Advances  (Before They Were Left Behind  #2),4.11,en-US,391,3657,107,2000,2,1,1
The Rising: Antichrist is Born  (Before They Were Left Behind  #1),4.2,eng,400,14475,194,2000,4,1,1
The Earth and Its Peoples: Volume II,4.07,eng,34,9,0,2000,2,1,1
The Earth and Its Peoples: A Global History  Volume C: Since 1750,2.0,eng,370,1,1,2000,1,1,1
The Life of Charlotte Brontë,3.91,eng,587,5549,129,2000,2,1,0
The Juvenilia of Jane Austen and Charlotte Brontë,3.86,eng,400,217,7,1980,4,1,0
Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,4.38,eng,1488,96,6,1990,1,1,0
Morgan's Passing,3.78,eng,346,4035,108,1990,3,0,0
Back When We Were Grownups,3.52,eng,336,15040,1239,2000,4,0,0
Celestial Navigation,3.79,eng,288,3403,159,1990,3,0,0
Breathing Lessons,3.66,eng,350,20474,1140,2000,3,0,0
The Tin Can Tree,3.6,eng,264,2384,91,1990,3,0,0
Inside the Mind of Gideon Rayburn (Midvale Academy  #1),3.39,eng,289,1072,90,2000,2,0,1
Patience & Sarah,3.9,en-US,225,3833,166,2000,3,1,0
The Razor's Edge,4.19,eng,314,29486,2137,2000,3,0,0
Razor's Edge: The Unofficial History of the Falklands War,3.79,eng,400,42,4,2000,1,1,0
Tom Jones,3.74,eng,734,564,48,1990,2,1,0
Clarissa  Or The History of a Young Lady,3.37,eng,576,56,8,2000,4,1,0
The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),4.0,eng,256,4181,131,2000,4,0,1
The Celestine Vision: Living the New Spiritual Awareness,4.07,eng,288,7032,58,1990,4,0,0
The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,3.76,eng,320,218,27,1990,1,1,0
The Janson Directive (Paul Janson  #1),3.86,eng,693,7281,259,2000,4,0,1
The Moscow Vector (Covert-One  #6),3.98,eng,464,6321,80,2000,1,1,1
The Ambler Warning,3.72,eng,632,9289,361,2000,4,0,0
Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,4.38,eng,1050,296,13,1990,3,1,0
Bleak House,4.01,eng,1017,80104,2440,2000,1,1,0
Our Mutual Friend,4.07,eng,801,22294,953,2000,3,0,0
A Christmas Carol and Other Christmas Books,3.96,eng,438,156,20,2000,4,1,1
Little Dorrit,3.99,eng,1021,38955,1044,2000,3,1,0
Baseball: a Literary Anthology,4.24,eng,733,182,14,2000,1,1,0
The Bourne Ultimatum (Jason Bourne  #3),4.05,eng,725,52976,702,2000,2,0,1
The Sigma Protocol,3.8,eng,662,9567,252,2000,4,0,0
The Road to Gandolfo,3.64,eng,320,5141,160,1990,1,1,0
The Arctic Event (Covert-One  #7),4.01,eng,390,4414,127,2000,3,1,1
The Matlock Paper,3.88,eng,352,12533,80,2000,3,0,0
Fat Pig,3.56,en-US,112,2356,103,2000,4,0,0
A Caribbean Mystery (Miss Marple  #10),3.8,eng,224,18590,770,2000,1,0,1
Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,4.39,eng,650,116,6,1990,3,0,0
At Bertram's Hotel,3.7,eng,224,239,15,2000,1,0,0
Nemesis (Miss Marple  #12),3.85,eng,224,18896,771,2000,2,0,1
Murder at the Vicarage (Miss Marple  #1),4.05,eng,256,462,55,2000,3,0,1
Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),4.32,eng,688,138,5,1990,3,0,1
The Dance of Anger,4.06,eng,239,16897,619,2000,2,0,0
Dance of the Gods (Circle Trilogy  #2),4.15,eng,321,25065,576,2000,4,0,1
Barnyard Dance,4.25,en-US,24,21265,480,1990,4,0,0
The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,4.07,eng,255,7368,185,1980,1,0,0
Blood Canticle (The Vampire Chronicles #10),3.72,eng,400,19036,325,2000,4,0,1
The Vampire Armand (The Vampire Chronicles  #6),3.76,eng,457,59191,710,2000,4,0,1
Violin,3.28,eng,289,15886,405,2000,1,0,0
Cry to Heaven,3.85,eng,566,18067,558,1990,2,0,0
Lasher (Lives of the Mayfair Witches  #2),3.86,eng,400,49367,661,2000,4,0,1
Blood And Gold (The Vampire Chronicles  #8),3.89,eng,752,28012,436,2000,4,0,1
Hot Stuff (Cate Madigan #1),3.74,en-US,281,9285,404,2000,2,1,1
Lovelock (Mayflower Trilogy  #1),3.47,en-US,288,2150,85,2000,1,1,1
Treasure Box,3.33,eng,384,3646,189,1990,4,0,0
Songmaster,3.74,en-US,352,6399,286,2000,4,0,0
Stone Tables,3.87,eng,448,1726,133,2000,1,0,0
William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,3.96,en-US,192,4,0,2000,4,0,0
Hart's Hope,3.47,eng,261,24,4,1980,1,0,0
Children of the Mind (Ender's Saga  #4),3.76,eng,370,84877,1989,2000,3,0,1
Maps in a Mirror: The Short Fiction of Orson Scott Card,4.01,eng,675,2940,121,2000,1,0,0
How to Write Science Fiction & Fantasy,3.9,eng,140,3408,264,2000,3,0,0
What Came Before He Shot Her (Inspector Lynley  #14),3.56,eng,560,6669,668,2000,4,0,1
With No One as Witness (Inspector Lynley  #13),4.04,eng,784,9952,529,2000,1,0,1
Deception on His Mind (Inspector Lynley  #9),4.05,eng,716,8028,289,1990,4,0,1
Becoming a Woman of Beauty and Strength: Esther,4.27,eng,160,80,14,2000,1,0,0
A Woman's High Calling Growth and Study Guide,4.15,eng,160,13,1,2000,3,0,0
Living with Passion and Purpose: Luke (Woman After God's Own Heart),4.0,eng,160,22,4,2000,3,0,0
Loving God with All Your Mind,4.43,en-US,304,1488,77,2000,1,0,0
Ariel Sharon: A Life,3.72,en-US,490,40,6,2000,4,1,0
Life Management for Busy Woman: Growth and Study Guide,4.53,en-GB,166,14,1,2000,3,0,0
A Wife After God's Own Heart Growth and Study Guide,4.69,eng,160,9,1,2000,1,0,0
Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,3.92,eng,280,639,75,2000,4,1,0
The Journals of Sylvia Plath,4.31,eng,752,106,9,2010,2,1,0
Letters Home,4.2,eng,502,2373,63,1990,1,0,0
The Poetry of Sylvia Plath,4.25,eng,202,27,0,2000,3,0,0
Black Boy,4.05,en-US,432,88,12,2000,4,1,0
Angry Black White Boy,3.55,eng,352,614,77,2000,1,0,0
Bad Boys In Black Tie (Watson Brothers  #3),3.73,eng,278,2164,70,2000,2,1,1
The Twits,3.96,eng,96,98823,2552,2000,2,1,0
Far from the Madding Crowd,3.94,eng,400,340,33,2000,4,1,0
Far From the Madding Crowd,3.94,eng,433,104912,3811,2000,1,1,0
Far From the Madding Crowd,3.94,eng,496,112,17,2000,4,1,0
Far from the Madding Crowd,3.94,en-GB,374,320,42,1990,1,0,0
Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,3.96,eng,578,47,10,1970,3,1,0
Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,4.35,en-US,328,1250,144,2000,4,0,0
A Dance At The Slaughterhouse (Matthew Scudder  #9),4.18,eng,294,3351,147,2000,3,0,1
Slaughterhouse Blues: The Meat and Poultry Industry in North America,3.46,en-US,172,27,1,2000,2,1,0
Inky The Indigo Fairy (Rainbow Magic  #6),3.79,en-US,80,2042,59,2000,1,1,1
Sunny The Yellow Fairy (Rainbow Magic  #3),3.82,en-US,67,2364,67,2000,3,1,1
Sky The Blue Fairy (Rainbow Magic  #5),3.83,en-US,80,2267,82,2000,4,1,1
Heather The Violet Fairy (Rainbow Magic  #7),3.86,en-US,80,2263,82,2000,1,1,1
Ruby the Red Fairy (Rainbow Magic  #1),3.84,en-US,65,4334,319,2000,2,1,1
Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,4.02,eng,352,9377,189,2000,2,0,0
The Rainbow Goblins,4.42,eng,32,1417,149,1970,2,0,0
The Serpent and the Rainbow,3.91,en-US,304,3373,293,1990,3,0,0
The Rainbow,3.69,eng,544,15840,462,2000,2,1,0
Standing in the Rainbow (Elmwood Springs  #2),4.04,eng,560,13592,897,2000,3,0,1
The Scarlet Pimpernel,4.07,en-US,358,348,67,2000,3,1,0
Adventures of the Scarlet Pimpernel,4.03,eng,256,15,0,1980,4,0,0
Love's Enduring Promise (Love Comes Softly  #2),4.19,eng,239,10835,311,2000,4,0,1
Of Human Bondage,4.13,eng,684,37531,2201,2000,1,1,0
Phantoms in the Brain: Probing the Mysteries of the Human Mind,4.26,eng,352,15190,532,1990,3,1,0
Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,4.18,eng,416,631,23,2000,4,1,0
Curry: A Tale of Cooks and Conquerors,3.9,eng,315,753,111,2000,1,0,0
50 Great Curries of India,4.15,eng,224,209,29,2000,4,0,0
Curries Without Worries,3.93,eng,160,35,4,1990,1,1,0
In Search of Duende,4.3,eng,99,616,36,1990,2,1,0
The Selected Poems of Federico García Lorca,4.32,mul,180,236,23,1950,2,0,0
Lorca & Jimenez: Selected Poems,4.34,eng,208,114,8,1990,2,1,0
Also sprach Zarathustra: Ein Buch für Alle und Keinen.,4.06,ger,371,2,0,2000,3,0,0
Seminar on Nietzsche's Zarathustra,4.38,eng,352,19,2,1990,4,1,0
The Polar Express,4.3,en-US,32,88,13,2000,4,0,0
Trip To The North Pole (The Polar Express: The Movie),3.62,eng,128,55,7,2000,4,1,0
Blow Fly (Kay Scarpetta  #12),3.77,eng,467,31942,732,2000,3,0,1
The Gift of the Magi and Other Short Stories,4.15,eng,96,4616,133,1990,1,0,0
James and the Giant Peach,4.01,eng,154,215,16,1970,1,1,0
Ten Short Stories Book & Cd Pack (Penguin Student Editions),3.84,eng,208,9,0,2000,1,0,0
The Ultramarines Omnibus (Ultramarines #1-3),3.97,eng,768,1691,67,2000,4,0,1
Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,3.88,eng,288,325,12,2000,4,1,1
The Soul Drinkers Omnibus (Soul Drinkers #1-3),3.77,eng,767,790,37,2000,4,0,1
James and the Giant Peach,4.01,eng,160,1251,91,1990,2,1,0
James and the Giant Peach: a Play,4.0,en-GB,91,344,22,2000,1,1,0
James & The Giant Peach (Disney's),4.03,eng,48,1073,32,1990,3,1,0
The Progress of Love,4.14,eng,320,2128,115,2000,4,0,0
A Memoir of Jane Austen and Other Family Recollections,3.83,eng,352,892,33,2000,4,1,0
The Jane Austen Cookbook,3.93,eng,128,275,26,2000,2,1,0
The Complete Novels,4.55,eng,1278,425,39,2000,1,1,0
The Cambridge Companion to Jane Austen,4.09,en-US,251,320,21,1990,2,1,0
The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),3.37,eng,303,1745,229,2000,2,0,1
Jane Austen: A Life,3.85,eng,192,2279,173,2000,2,0,0
The Complete Novels of Jane Austen,4.55,eng,1431,924,28,2000,1,0,0
Persuasion,4.14,eng,325,5236,544,2000,2,1,0
The History of England,3.89,eng,60,991,88,1990,1,1,0
Jane and the Wandering Eye (Jane Austen Mysteries  #3),3.86,eng,320,1999,112,2000,4,0,1
Dante: Poet of the Secular World,4.25,eng,202,169,13,2000,1,1,0
Me Alquilo Para Soñar (Taller de Guión  #62),3.83,spa,224,141,17,2000,1,0,1
Silent Running,4.17,eng,320,344,28,1990,4,0,0
La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,3.9,spa,157,90,7,2000,2,0,0
The Story of a Shipwrecked Sailor,3.78,eng,128,462,44,1980,1,1,0
El Dia Que Nietzsche Lloró,4.32,spa,445,66,4,2000,4,0,0
Zur Genealogie der Moral,4.11,ger,187,103,4,1990,1,0,0
Nietzche and Philosophy,4.17,eng,256,50,1,2000,2,1,0
The Will to Power,4.05,eng,575,7931,132,2010,3,1,0
The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,4.12,eng,704,10553,550,1990,1,0,0
The Oxford Companion to Philosophy,4.15,en-GB,1056,51,3,2000,2,0,0
South Park and Philosophy: You Know  I Learned Something Today,3.43,eng,273,1135,37,2000,4,0,0
Superheroes and Philosophy: Truth  Justice  and the Socratic Way,3.87,en-US,300,754,38,2000,2,1,0
The Simpsons and Philosophy: The D'oh! of Homer,3.47,eng,256,2039,135,2000,1,1,0
Philosophy for Dummies,3.65,eng,361,532,47,1990,3,0,0
The Philosophy of Andy Warhol (From A to B and Back Again),3.74,eng,272,33697,402,1970,2,0,0
Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.48,eng,243,11422,78,2000,3,1,0
Philosophy of Religion: An Anthology,3.94,en-US,582,97,7,2000,2,0,0
A History of Philosophy 1: Greece and Rome,4.1,en-GB,544,20,4,2000,2,0,0
Western Philosophy: An Anthology,4.04,eng,656,71,7,1990,4,0,0
Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,4.05,eng,227,1774,35,2000,1,1,0
Bullshit and Philosophy,3.68,en-US,288,72,9,2000,4,1,0
The Consolation of Philosophy,3.98,eng,192,8318,373,1990,4,1,0
Philosophy of Mind: Classical and Contemporary Readings,4.08,eng,675,435,14,2000,3,0,0
The Undead and Philosophy: Chicken Soup for the Soulless,3.7,en-US,288,196,18,2000,3,1,0
Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,3.89,eng,208,439,17,2000,3,1,0
An Introduction to Political Philosophy,4.11,eng,215,767,44,2000,1,0,0
A Source Book in Indian Philosophy,4.13,eng,720,148,7,1960,2,1,0
Philosophy: The Basics,3.84,eng,169,830,70,2000,3,0,0
A Young Person's Guide To Philosophy,3.92,eng,64,58,8,1990,3,1,0
Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,4.07,eng,640,1145,56,1990,4,1,0
Practical Philosophy,4.1,eng,704,288,3,1990,4,1,0
Discourse on Method and Meditations on First Philosophy,3.71,eng,103,24689,326,1990,2,1,0
Readings in Classical Chinese Philosophy,3.99,eng,416,341,21,2000,4,1,0
Logic and Philosophy: A Modern Introduction,3.78,eng,525,9,0,2000,2,1,0
History of Political Philosophy,4.17,eng,980,441,27,1980,4,1,0
What Is Ancient Philosophy?,4.19,eng,384,400,42,2000,1,1,0
Lectures on the History of Philosophy 1: Greek Philosophy to Plato,4.05,en-GB,487,54,5,1990,2,1,0
Seinfeld and Philosophy,3.5,en-US,224,914,50,1990,3,0,0
Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,2.75,eng,360,4,1,2000,4,0,0
Introducing Philosophy,3.56,en-GB,176,241,21,2000,3,1,0
The Matrix and Philosophy: Welcome to the Desert of the Real,3.91,eng,280,1947,71,2000,3,1,0
A Short History of Modern Philosophy (Routledge Classics),3.8,eng,328,348,23,2000,4,0,0
Ancient Philosophy,3.98,eng,341,260,20,2000,4,0,0
Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],3.75,eng,250,293,9,2000,3,1,0
Three Philosophies of Life: Ecclesiastes—Life As Vanity  Job—Life As Suffering  Song of Songs—Life As Love,4.3,eng,140,437,52,1990,2,0,0
Philosophy of Religion,3.68,en-US,160,180,11,1980,4,0,0
Early Greek Philosophy,4.09,eng,336,2088,44,2000,3,0,0
Contemporary Political Philosophy,4.0,eng,512,594,17,2000,4,0,0
Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,4.06,eng,335,2519,85,2000,1,1,0
Philosophy: The Classics,3.89,eng,257,337,26,1990,3,0,0
The Oxford Handbook of Philosophy of Mathematics and Logic,4.25,eng,832,19,1,2000,1,0,0
Three Books of Occult Philosophy,4.1,eng,1024,1245,28,1990,1,1,1
Philosophy Made Simple,3.39,eng,304,501,84,2000,1,0,0
The Philosophy of Biology,3.89,eng,784,14,3,1990,3,1,0
Ten Great Works of Philosophy,3.74,en-US,592,95,11,2000,1,1,0
Philosophy and the Mirror of Nature,4.01,eng,424,2815,48,1980,1,0,0
The Best American Sports Writing 2003,3.87,eng,352,53,2,2000,4,1,0
Walking the Bible: A Journey by Land Through the Five Books of Moses,3.87,eng,451,2539,331,2000,3,0,1
Mac OS X: Tiger Edition (The Missing Manual),3.79,eng,864,96,6,2000,3,0,0
Astonishing X-Men  Volume 2: Dangerous,4.19,eng,152,10769,282,2000,2,1,1
FINAL FANTASY X Official Strategy Guide,4.29,eng,272,388,10,2000,4,0,0
Ultimate X-Men  Vol. 14: Phoenix?,3.7,eng,144,1409,28,2000,4,1,1
Astonishing X-Men  Volume 1: Gifted,4.17,eng,152,24262,557,2000,2,1,1
Cross-X,3.8,eng,480,189,40,2000,4,0,0
Astonishing X-Men  Volume 3: Torn,4.24,eng,152,8900,241,2000,1,1,1
X/1999  Volume 01: Prelude,3.96,eng,200,3138,68,2000,2,0,1
X/1999  Volume 02: Overture,4.03,en-US,192,1092,10,2000,2,1,1
鋼之鍊金術師 1,4.5,zho,183,9,1,2000,2,1,0
鋼之鍊金術師 6,4.58,zho,191,5,0,2000,2,1,0
鋼之鍊金術師 10,4.6,zho,188,3,0,2000,1,1,0
鋼之鍊金術師 4,4.55,zho,189,5,0,2000,2,1,0
鋼之鍊金術師 9,4.57,zho,184,4,0,2000,4,1,0
鋼之鍊金術師 5,4.56,zho,189,6,0,2000,2,1,0
鋼之鍊金術師 2,4.52,zho,185,5,0,2000,2,1,0
鋼之鍊金術師 7,4.57,zho,191,5,0,2000,2,1,0
The Gospel According to Job,4.46,eng,448,138,19,2000,4,0,0
Avid Editing: A Guide for Beginning and Intermediate Users,3.83,en-US,414,5,0,2000,1,0,0
The Complete Poems (Poetry Library),4.01,eng,704,1564,25,1990,3,0,0
Complete Short Stories  Vol 2,4.03,en-GB,303,85,8,1960,3,0,1
D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,3.68,eng,512,199,12,1990,3,0,0
The Complete Poems,4.01,eng,1088,62,3,1990,1,1,0
Sons and Lovers,3.63,eng,654,39333,1250,1990,3,1,0
The Woman Who Rode Away and Other Stories,3.49,eng,556,27,1,2000,3,1,0
Amnesia Moon,3.49,eng,256,2953,230,2000,3,0,0
Paul Revere's Ride,4.12,eng,464,3907,208,1990,2,0,0
The Great Wave: Price Revolutions and the Rhythm of History,3.97,eng,552,204,33,1990,4,0,1
Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,4.06,eng,252,17,1,1970,2,0,0
Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,3.38,eng,192,172,10,2000,4,0,0
The All-True Travels and Adventures of Lidie Newton,3.57,eng,452,2149,256,1990,4,0,0
The Age of Grief,3.81,eng,224,1389,123,2000,2,0,0
A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,3.9,eng,304,696,49,2000,2,0,0
Venetia,4.1,eng,364,10067,789,2000,4,0,0
Lady of Quality,3.88,eng,267,5927,458,2000,2,0,0
False Colours,3.86,eng,303,4457,330,2000,2,0,0
Sylvester,4.11,eng,410,10231,636,2000,2,1,0
The Convenient Marriage,3.68,eng,272,9272,861,2000,1,0,0
Sprig Muslin,3.81,eng,268,5030,406,2000,2,0,0
The Talisman Ring,4.02,eng,268,5550,478,2000,1,0,0
The Nonesuch,4.04,eng,304,7204,460,2000,1,0,0
The Foundling,3.87,eng,406,3716,270,2000,1,1,0
Ali and Nino,3.92,eng,237,147,22,2000,4,1,0
Ali und Nino,3.92,ger,304,39,2,2000,1,0,0
Last Rights (Francis Hancock #1),3.53,eng,352,132,15,2000,1,0,1
Belshazzar's Daughter (Inspector Ikmen #1),3.51,eng,448,772,99,2000,4,0,1
Deep Waters (Cetin Ikmen  #4),3.99,eng,448,301,24,2000,3,0,1
After the Mourning (Francis Hancock #2),3.42,eng,352,104,11,2000,4,0,1
Spiritual Midwifery,4.38,eng,482,5166,429,2000,1,0,0
Monday Night Class,3.89,en-US,191,59,4,2000,3,0,0
Summer of the Dragon,3.92,eng,352,2419,102,2000,1,0,0
Devil May Care,3.87,eng,352,2233,109,2000,3,0,0
The Deeds of the Disturber (Amelia Peabody  #5),4.05,eng,389,12389,364,2000,1,0,1
The Mammoth Book of Egyptian Whodunnits,3.91,eng,512,161,9,2000,3,1,0
The Best American Classics,4.14,eng,421,35,4,2000,3,1,0
Cook's Illustrated 2005 (Cook's Illustrated Annuals),4.57,eng,206,37,1,2000,4,0,0
Cook's Illustrated 2003 (Cook's Illustrated Annuals),4.69,eng,212,26,0,2000,4,0,0
