title,average_rating,language_code,num_pages,ratings_count,text_reviews_count,decade,quarter,tra_co,multivolume,len_title,polarity,subjectivity
blues mister charlie,4.13,eng,144,1202,80,1990,2,0,0,24,0.0,0.0
every tongue got confess negro folk tales gulf states,3.97,eng,320,317,47,2000,4,1,0,66,0.0,0.0
factotum,3.97,en-US,208,414,56,2000,3,0,0,8,0.0,0.0
women,3.86,eng,291,52415,2081,2010,3,0,0,5,0.0,0.0
ham rye,4.14,eng,288,65829,2318,2010,3,0,0,10,0.0,0.0
tales ordinary madness,3.92,eng,238,16544,431,2000,1,0,0,25,-0.25,0.5
you get so alone times that just makes sense,4.24,eng,320,12358,533,1980,2,0,0,50,0.0,0.0
the wakefields sweet valley,3.92,eng,346,1425,73,1990,2,1,1,31,0.35,0.65
the wedding,3.52,eng,217,314,11,1990,2,1,1,12,0.0,0.0
alone crowd,3.44,eng,136,695,27,1980,2,1,1,19,0.0,0.0
taking sides,3.38,en-GB,134,813,23,1980,3,1,1,13,0.0,0.0
the wakefield legacy the untold story,3.94,eng,345,805,31,1990,2,1,1,39,0.0,0.0
love first bite,4.06,eng,373,7959,200,2000,4,1,1,19,0.375,0.4666666666666667
spunk bite a writer guide punchier more engaging language style,3.9,eng,263,690,87,2000,4,0,0,74,0.45,0.6
cookies bite size life lessons,4.18,eng,40,1162,185,2000,2,1,0,31,0.0,0.0
bite me if you can,4.27,eng,384,17950,465,2000,1,0,1,19,0.0,0.0
aftershock,3.7,eng,227,286,7,1990,4,1,1,12,0.0,0.0
sweet 18,3.47,en-US,179,116,3,2000,1,1,1,9,0.35,0.65
the new jessica,3.44,eng,136,1054,25,1980,4,1,1,16,0.13636363636363635,0.45454545454545453
double love,3.54,eng,182,108,17,1980,3,1,1,12,0.25,0.3
happily ever after,3.58,eng,199,251,5,1990,3,1,1,19,0.8,1.0
forbidden love,3.32,eng,138,5,0,1980,1,1,1,15,0.5,0.6
control freak,3.33,eng,192,120,1,2000,4,0,1,14,0.0,0.0
mosquito bite,3.51,eng,32,72,19,2000,1,1,0,13,0.0,0.0
love bites,4.13,eng,373,18631,564,2000,1,0,1,11,0.5,0.6
nigella bites from family meals elegant dinners easy delectable recipes any occasion,4.0,eng,254,6587,71,2000,4,1,0,94,0.4666666666666667,0.9166666666666667
the pursuit history,3.46,en-US,357,374,17,2000,1,1,0,22,0.0,0.0
vegas bites a werewolf romance anthology,4.12,en-US,346,195,6,2000,4,1,0,41,0.0,0.0
a bite remember,4.24,eng,362,17710,393,2000,2,0,1,19,0.0,0.0
boys bite,3.68,en-US,272,10669,498,2000,2,0,1,15,0.0,0.0
a quick bite,3.91,eng,360,35275,1370,1940,1,0,1,13,0.3333333333333333,0.5
bite club,3.07,en-US,144,148,12,2000,2,1,1,10,0.0,0.0
last bite,3.42,eng,308,372,66,2000,2,0,0,9,0.0,0.06666666666666667
bite me an unofficial guide world buffy vampire slayer,4.13,en-US,450,338,8,2000,3,0,0,70,0.0,0.0
small bites big nights seductive little plates intimate occasions lavish parties,3.6,eng,256,20,3,2000,2,1,0,90,-0.059375,0.4
plants bite back,3.88,eng,48,21,5,1990,4,0,0,18,0.0,0.0
last wish,3.91,eng,231,2,0,1990,2,0,0,10,0.0,0.06666666666666667
starting over,3.35,eng,153,3,0,1980,4,1,1,14,0.0,0.1
dear sister,3.53,eng,160,2071,81,1980,4,1,1,12,0.0,0.0
don wait your ship come in swim out meet it bite sized inspirations help you achieve your dreams,3.22,eng,160,9,2,1990,4,0,0,116,0.0,0.0
magic bites,4.07,eng,261,86675,5395,2000,1,0,1,12,0.5,1.0
the secret garden,4.13,eng,298,254,24,1990,2,1,0,17,-0.4,0.7
the secret garden,4.13,eng,248,575,61,2000,4,1,0,17,-0.4,0.7
the secret garden coloring book,4.25,eng,48,4,0,2010,3,1,0,31,-0.4,0.7
a little princess,4.2,en-GB,208,500,54,2000,4,1,0,17,-0.1875,0.5
a little princess,4.16,eng,160,3784,84,2000,1,1,0,17,-0.1875,0.5
the little princesses,4.03,eng,230,416,65,2000,2,1,0,21,-0.1875,0.5
laura ingalls wilder country the people places laura ingalls wilder life books,4.24,eng,120,91,7,1990,4,1,1,92,0.0,0.0
the collected works c s lewis,4.45,en-US,537,39,3,1990,1,1,0,33,0.0,0.0
pedro páramo,4.05,spa,122,504,44,2010,4,0,0,12,0.0,0.0
pedro páramo el llano en llamas,4.29,spa,290,5103,118,2000,2,0,0,33,0.0,0.0
pedro páramo,4.05,spa,132,1386,209,2000,4,0,0,12,0.0,0.0
pedro paramo el llano en llamas,4.29,spa,290,6,2,2000,4,0,0,33,0.0,0.0
pedro páramo,4.05,ger,132,450,32,1990,2,0,0,12,0.0,0.0
peter pan kensington gardens peter wendy,4.06,eng,288,4206,102,1990,4,1,0,49,0.0,0.0
walt disney peter pan,4.39,eng,24,5661,87,2000,1,1,0,24,0.0,0.0
peter pan and wendy,4.08,eng,224,141,23,2000,4,1,0,19,0.0,0.0
adventures huckleberry finn,3.82,eng,352,90,2,1970,4,0,0,30,0.0,0.0
alice wonderland hunting snark,4.06,eng,416,1404,87,1990,2,1,0,42,0.0,0.0
holes,3.96,eng,233,2699,230,2000,1,0,0,5,0.0,0.0
rabbit hole,4.06,eng,157,6634,185,2000,3,0,0,11,0.0,0.0
a magic crystal,3.76,eng,128,227,21,2000,2,0,0,17,0.5,1.0
holes,3.96,eng,233,887554,17547,2000,3,0,1,6,0.0,0.0
super fast out control,3.75,eng,128,0,0,2000,2,0,0,25,0.26666666666666666,0.6333333333333333
the anthology end universe leading science fiction authors douglas adams the hitchhiker guide galaxy,3.86,eng,240,129,10,2000,1,1,0,128,0.0,0.0
the feminine mystique,3.86,eng,592,10108,650,2000,3,1,0,21,0.0,0.0
betty friedan making the feminine mystique the american left cold war modern feminism,3.59,eng,384,58,6,2000,3,0,0,109,-0.09999999999999999,0.325
james herriot treasury children warm joyful tales author all creatures great small,4.45,eng,260,10128,245,1990,3,1,0,107,0.3833333333333333,0.5833333333333334
james herriot dog stories,4.4,eng,464,5692,214,2000,4,1,0,27,0.0,0.0
the real james herriot a memoir my father,4.2,en-US,371,4247,153,2000,2,0,0,45,0.2,0.30000000000000004
the lord god made them all,4.42,eng,373,12580,197,1990,3,0,0,26,0.0,0.0
who was mark twain,4.16,eng,112,529,56,2000,2,1,0,19,0.0,0.0
roughing it,3.89,eng,560,5846,494,2000,2,1,0,11,0.0,0.0
the complete essays mark twain,4.33,eng,732,195,15,2000,4,1,0,33,0.1,0.4
death salesman,3.51,eng,139,1223,104,1940,2,0,0,19,0.0,0.0
the portable arthur miller,4.21,eng,575,232,6,2000,3,1,0,26,0.0,0.0
collected plays 1944 1961,4.22,en-US,774,419,10,2000,1,1,0,25,0.0,0.0
incident vichy,3.96,eng,80,686,54,1980,2,0,0,17,0.0,0.0
discovering great artists hands on art children styles great masters,4.24,eng,144,400,29,1990,2,1,0,87,0.8,0.75
the portable thomas jefferson,4.05,eng,589,171,6,1970,4,1,0,29,0.0,0.0
autobiography thomas jefferson,3.89,eng,112,696,34,2000,2,0,0,33,0.0,0.0
juan rulfo mexico,4.47,eng,223,41,3,2000,3,1,0,19,0.0,0.0
pedro páramo,4.05,eng,128,28102,1511,1990,1,1,0,12,0.0,0.0
the burning plain other stories,4.19,en-US,191,337,45,1970,1,1,0,35,-0.16964285714285715,0.3660714285714286
laughter tears a family journey understanding autism spectrum,4.0,eng,224,4,1,2000,1,0,0,75,0.0,0.0
the irish anatomist a study flann o brien,5.0,eng,222,1,0,2000,3,0,0,45,0.0,0.0
quito 1599 city colony transition,3.52,eng,312,22,2,2000,3,1,0,41,0.0,0.0
1599 a year life william shakespeare,4.09,eng,429,34,6,2000,3,0,0,47,0.0,0.0
stranger past,3.23,eng,224,29,7,1990,3,0,0,22,-0.25,0.25
the olive farm a memoir life love olive oil south france,3.81,eng,336,3269,174,2000,2,0,0,76,0.5,0.6
confederates attic dispatches unfinished civil war,4.09,eng,406,19207,1596,1990,1,0,0,67,0.0,0.0
convergence culture where old new media collide,3.85,en-GB,308,3147,118,2000,3,0,0,52,0.11818181818181818,0.32727272727272727
the sling stone on war 21st century,3.89,eng,336,698,36,2000,1,0,0,51,0.0,0.0
mistletoe,3.41,eng,222,541,57,2000,4,1,0,9,0.0,0.0
the guide hollywood beverly hills,4.33,eng,174,3,0,1980,1,0,0,40,0.0,0.0
follow your heart vegetarian soup cookbook,3.47,eng,127,15,1,1980,4,0,0,44,0.0,0.0
your best friend boyfriend,3.34,eng,240,49,5,2000,1,0,1,29,1.0,0.3
follow your heart,3.59,eng,208,3294,213,1990,3,1,0,17,0.0,0.0
naughty little secret,3.73,eng,212,2323,161,2000,3,1,0,21,-0.24583333333333335,0.6999999999999998
no accident,4.16,eng,160,324,16,2000,2,0,1,12,0.0,0.0
dirty little secrets,3.58,eng,352,444,51,2000,2,0,1,21,-0.39375,0.65
dirty little secrets,4.15,eng,256,304,31,2000,2,0,0,20,-0.39375,0.65
three little secrets,3.84,eng,384,1181,50,2000,2,0,1,21,-0.1875,0.5
lori little secret,3.76,eng,248,101,6,2000,2,0,1,21,-0.29375,0.6
the day my butt went psycho,3.73,eng,220,1853,232,2000,2,1,0,27,0.0,0.0
just disgusting,3.83,eng,180,70,3,2000,3,1,0,16,-1.0,1.0
thorn her side,3.88,eng,144,214,8,2000,1,1,1,18,0.0,0.0
the princess chalet school,4.08,eng,159,465,21,2000,1,0,0,33,0.0,0.0
the princess diaries,3.78,eng,283,216359,4137,2000,3,0,1,21,0.0,0.0
let down your hair,3.83,eng,144,450,12,2000,4,1,0,18,-0.15555555555555559,0.2888888888888889
awakening,3.95,en-US,207,2569,297,2000,2,0,1,10,0.0,0.0
betrayal,3.96,en-US,209,1435,101,2000,3,0,1,9,0.0,0.0
fun home a family tragicomic,4.08,eng,240,48966,3928,2000,2,0,0,29,0.3,0.2
second home finding your place fun,3.83,eng,216,6,1,2000,4,1,0,43,0.15,0.1
six frigates the epic history founding u s navy,4.32,eng,560,3966,322,2000,4,0,0,64,0.1,0.4
power sex suicide mitochondria meaning life,4.24,eng,354,2221,151,2000,4,0,0,57,0.0,0.0
die tagebücher einer nanny,3.42,ger,344,38,2,2000,1,1,0,26,0.0,0.0
1491 new revelations americas before columbus,4.02,eng,541,56290,3238,2000,4,0,0,53,0.13636363636363635,0.45454545454545453
saint ignatius loyola the pilgrim years 1491 1538,4.09,eng,350,11,1,1990,4,0,0,50,0.0,0.0
deep storm,3.87,eng,370,21502,801,2000,1,0,1,11,0.0,0.4
death match,3.79,eng,388,8699,410,2000,4,0,0,11,0.0,0.0
the wheel darkness,3.93,eng,388,21797,1002,2000,3,1,1,22,0.0,0.0
reliquary,4.01,eng,464,32325,1044,2000,3,1,1,10,0.0,0.0
the cabinet curiosities,4.25,eng,629,34650,1722,2000,2,1,1,27,0.0,0.0
still life with crows,4.18,eng,564,26865,1228,2000,3,1,1,22,0.0,0.0
dancing my grave,3.8,eng,363,1593,133,1980,4,1,0,19,0.0,0.0
dancing his grave a true story survival triumph,3.76,eng,296,16,4,2000,2,0,0,58,0.35,0.65
i don know how she does it,3.33,eng,368,16763,1420,2000,3,0,1,29,0.0,0.0
i don know how she does it,3.33,eng,368,214,25,2000,2,0,1,29,0.0,0.0
perfect girls starving daughters the frightening new normalcy hating your body,3.78,en-US,352,1116,125,2000,2,0,0,83,0.21212121212121213,0.8181818181818182
the 21 success secrets self made millionaires how achieve financial independence faster easier than you ever thought possible,4.05,eng,91,1627,88,2000,4,0,0,136,0.09999999999999999,0.3333333333333333
the cake book,4.19,eng,384,100,12,2000,2,1,0,13,0.0,0.0
grand finales a modernist view plated desserts,4.24,eng,288,17,0,1990,4,1,0,50,0.5,1.0
the making fittest dna ultimate forensic record evolution,4.07,eng,304,2611,105,2000,4,1,1,76,0.0,1.0
the bride finder,3.84,eng,416,1242,96,1990,1,0,1,17,0.0,0.0
the courtesan,3.9,eng,560,2218,104,2000,3,0,1,14,0.0,0.0
giovanni lusanna love marriage renaissance florence,3.57,eng,160,268,25,2000,4,0,0,63,0.5,0.6
the collected poetry 1968 1998,4.42,eng,512,1249,52,2000,1,1,0,31,0.0,0.0
mozart don giovanni,3.94,eng,128,51,2,1980,4,1,1,22,0.0,0.0
love poems,4.26,eng,96,1743,134,1990,1,0,0,10,0.5,0.6
rosa,4.35,en-US,40,6097,635,2000,4,1,0,4,0.0,0.0
the covert war rock know deaths jim morrison tupac shakur michael hutchence brian jones jimi hendrix phil ochs bob marley peter tosh john lennon the notorious b i g,3.58,eng,280,85,8,2000,2,0,0,210,0.0,0.0
gale gand short sweet quick desserts eight ingredients less,3.71,eng,160,24,4,2000,1,1,0,73,0.12916666666666668,0.37916666666666665
what angels fear,3.89,eng,410,10168,1077,2000,4,0,1,17,0.0,0.0
breaking free compulsive eating,4.01,eng,224,182,12,1990,3,0,0,36,0.4,0.8
when food is love exploring relationship between eating intimacy,4.04,eng,224,1536,134,1990,3,0,0,73,0.5,0.6
you born original don die copy,4.06,eng,120,178,24,1990,4,0,0,42,0.375,0.75
orin aoraiosaa songs selected heads,4.39,eng,450,39,3,1990,1,0,0,40,0.0,0.0
guide stress reduction,4.22,eng,326,9,1,2000,2,0,0,25,0.0,0.0
la máquina follar,3.92,spa,190,951,85,1990,3,0,0,20,0.0,0.0
getting grip basics building firm foundation victorious christian life,4.67,eng,124,9,0,2000,2,0,0,90,-0.1,0.2
freedom riders john lewis jim zwerg front lines civil rights movement,3.98,eng,80,254,57,2000,4,0,0,88,0.0,0.0
the milagro beanfield war,4.1,eng,456,9120,395,2000,1,0,0,25,0.0,0.0
the magic journey,3.91,eng,528,449,28,2000,1,0,0,17,0.5,1.0
captain slaughterboard drops anchor,4.09,en-US,48,165,17,2000,4,0,0,35,0.0,0.0
hide seek angels the life j m barrie,3.91,eng,448,66,11,2000,2,0,0,50,0.0,0.0
the hunted,4.14,eng,565,2732,79,2000,2,0,1,11,0.0,0.0
the bitten,4.24,en-US,435,2447,63,2000,2,0,1,11,0.0,0.0
the forsaken,4.35,eng,448,1878,36,2000,2,0,1,13,0.0,0.0
minion,3.44,eng,286,5531,493,2000,2,0,1,7,0.0,0.0
the awakening,4.0,eng,300,3173,133,2000,4,0,1,14,0.0,0.0
the forbidden,4.27,eng,490,2133,42,2000,2,0,1,14,0.0,0.0
the damned,4.28,eng,487,69,3,2000,1,0,1,11,0.0,0.0
the damned,4.28,eng,492,1993,38,2000,1,0,1,11,0.0,0.0
brand new justice how branding places products can help developing world,3.69,en-US,184,15,0,2000,1,0,0,81,0.13636363636363635,0.45454545454545453
katie big move,3.75,eng,77,12,0,1990,4,1,1,17,0.0,0.1
amanda unlucky day,3.5,eng,78,6,1,1990,4,1,1,21,0.0,0.0
beat that cookbook,4.31,eng,208,34,1,1990,4,0,0,19,0.0,0.0
stake that,3.97,eng,288,5449,191,2000,4,0,1,11,0.0,0.0
sk8er boy,3.72,eng,181,357,32,2000,4,0,1,10,0.0,0.0
bride groom,3.78,eng,262,263,19,2000,1,1,1,14,0.0,0.0
stud rites,3.81,eng,237,322,16,2000,1,0,1,11,0.0,0.0
the dogfather,3.83,eng,272,320,20,2000,1,0,1,14,0.0,0.0
steamed,3.45,eng,320,956,93,2000,1,1,1,8,0.0,0.0
paws before dying,3.9,eng,197,427,20,1960,1,0,1,18,0.0,0.0
a new leash death,3.79,eng,180,1097,71,1990,2,0,1,21,0.13636363636363635,0.45454545454545453
scratch surface,3.34,eng,288,23,2,2000,3,0,1,20,0.0,0.0
corvette,4.83,eng,320,6,1,2000,4,0,0,8,0.0,0.0
lucifer shadow,3.57,eng,369,586,52,2000,3,0,0,16,0.0,0.0
the key,4.04,eng,313,2152,89,2000,1,0,0,7,0.0,1.0
the deed,3.94,eng,313,3048,168,2000,4,0,1,9,0.0,0.0
the chase,4.06,eng,374,2098,68,2000,4,0,1,10,0.0,0.0
bliss,3.97,eng,394,1742,108,2000,3,0,0,5,0.0,0.0
the perfect wife,3.86,eng,354,2712,131,2000,4,0,0,16,1.0,1.0
sweet revenge,3.99,eng,400,1786,90,2000,1,0,0,13,0.35,0.65
the reluctant reformer,3.91,eng,371,1274,61,2000,1,0,0,22,0.0,0.0
love is blind,3.99,eng,342,3488,207,2000,3,0,0,13,0.0,0.6333333333333333
standard catalog smith wesson,4.44,en-US,432,38,1,2000,1,1,0,34,0.0,0.0
korea place sun a modern history,3.77,eng,544,647,67,2000,3,0,0,42,0.2,0.3
mighty love,3.12,eng,96,51,3,2000,1,0,0,11,0.45,0.75
challengers unknown stolen moments borrowed time,2.82,eng,144,44,8,2000,1,1,0,57,-0.1,0.6
black kiss,3.56,eng,136,277,28,2000,2,0,0,10,-0.16666666666666666,0.43333333333333335
son superman,3.38,eng,95,11,1,2000,1,1,0,15,0.0,0.0
castle diary the journal tobias burgess,3.82,eng,128,1155,66,2000,3,1,0,43,0.0,0.0
disaster catastrophes that shook world,4.06,eng,63,16,2,1990,3,1,0,44,0.0,0.0
stephen biesty incredible explosions,4.41,eng,32,30,2,1990,3,1,0,38,0.9,0.9
the burglar who thought he was bogart,3.89,en-US,400,2134,99,2000,4,0,1,38,0.0,0.0
hit parade,3.86,eng,295,104,12,2000,3,0,1,11,-0.25,0.23333333333333334
the girl long green heart,3.75,eng,251,1236,115,2000,4,0,0,34,-0.125,0.35
the burglar who painted like mondrian,3.88,eng,311,2063,103,2000,3,0,1,38,0.0,0.0
the burglar who liked quote kipling,3.83,eng,304,2473,138,2000,1,0,1,39,0.6,0.8
out cutting edge,4.07,eng,244,2383,115,2000,4,0,1,24,-0.6,0.9
writing novel from plot print,3.95,eng,197,347,36,2000,4,0,0,37,0.0,0.0
the burglar who traded ted williams,3.89,eng,384,2190,98,2000,4,0,1,36,0.0,0.0
gilda joyce psychic investigator,3.89,eng,336,5227,400,2000,4,0,1,34,0.0,0.0
boeing versus airbus the inside story greatest international competition business,3.63,eng,254,247,28,2000,1,0,0,92,0.5,0.5
fabulous small jews,3.9,en-US,352,192,29,2000,3,0,0,19,0.07500000000000001,0.7
feast food celebrate life,4.15,eng,480,7285,86,2000,4,0,0,29,0.0,0.0
how be domestic goddess baking art comfort cooking,3.97,en-US,374,251,18,2000,4,1,0,67,0.0,0.1
how be domestic goddess baking art comfort cooking,3.97,eng,384,29553,254,2000,3,0,0,67,0.0,0.1
forever summer,4.0,eng,279,4230,43,2000,2,0,0,14,0.0,0.0
programming java an introduction programming using java an introduction programming using java,4.0,eng,640,1,0,1990,4,1,0,102,0.0,0.0
the american campaign u s presidential campaigns national vote,5.0,eng,314,0,0,2000,2,0,0,72,0.0,0.0
the anglo saxons,4.04,eng,272,550,28,1990,1,1,0,16,0.0,0.0
the final frontiersman heimo korth his family alone alaska arctic wilderness,4.21,en-US,320,1179,141,2000,3,0,0,87,0.0,1.0
the untamed one,4.01,eng,320,925,42,2000,2,0,1,16,0.0,0.0
the cursed one,4.02,eng,305,1006,46,2000,4,0,1,15,0.0,0.0
the dark one,3.87,eng,341,1734,98,2000,4,0,1,13,-0.15,0.4
call moon,3.74,eng,352,126,8,2000,1,0,0,16,0.0,0.0
bad,3.97,en-GB,215,728,6,2000,3,0,1,4,-0.6999999999999998,0.6666666666666666
fear,3.97,eng,208,436,6,2000,3,0,1,5,0.0,0.0
twisted,3.94,eng,240,1582,24,2000,2,0,1,8,-0.5,1.0
run,3.93,eng,205,2262,50,2000,1,0,1,4,0.0,0.0
killer,4.03,eng,222,784,12,2000,4,0,1,7,0.0,0.0
alone,3.97,eng,224,490,5,2000,3,0,1,6,0.0,0.0
tears,3.97,eng,214,644,11,2000,2,0,1,6,0.0,0.0
the shawshank redemption,4.43,eng,96,725,42,2000,3,1,0,24,0.0,0.0
the shawshank redemption the shooting script,4.64,eng,184,2406,29,2000,3,1,0,45,0.0,0.0
different seasons,4.35,eng,560,127648,2080,1990,1,0,0,17,0.0,0.6
the real frank zappa book,4.13,eng,352,4934,223,1990,3,1,0,25,0.2,0.30000000000000004
homegrown democrat a few plain thoughts heart america,3.96,eng,288,1182,134,2000,3,0,0,66,-0.20714285714285713,0.2285714285714286
good poems hard times,4.14,eng,344,2662,214,2000,3,1,0,25,0.20416666666666664,0.5708333333333333
good poems,4.18,eng,476,6060,389,2000,3,0,0,10,0.7,0.6000000000000001
managers not mbas a hard look soft practice managing management development,3.83,en-US,464,146,7,2000,3,0,0,90,-0.09583333333333334,0.4458333333333333
hell no we won go resisting draft during vietnam war,4.5,eng,274,8,1,1990,3,0,0,64,0.0,0.0
marsha is only flower,3.82,eng,48,20,1,2000,2,0,1,24,0.0,1.0
almond cookies dragon well tea,3.89,eng,37,9,0,1990,2,1,0,32,0.0,0.0
the empire ice cream,4.03,eng,320,426,37,2000,2,1,0,23,0.0,0.0
the fantasy writer assistant other stories,4.09,eng,247,207,23,2000,3,0,0,48,-0.125,0.375
memoranda,3.9,fre,253,206,13,2000,4,1,0,9,0.0,0.0
the mystical poems rumi first selection poems 200,4.28,eng,208,114,8,1970,1,1,0,58,0.25,0.3333333333333333
ruby gloom guide friendship,4.36,eng,72,38,4,2000,2,1,0,32,-0.13333333333333333,0.13333333333333333
slouching toward nirvana,3.99,eng,288,1937,105,2000,1,1,0,24,0.0,0.0
mockingbird wish me luck,4.13,eng,160,1818,85,2000,2,0,0,24,0.0,0.0
seventeen in between,3.81,eng,176,227,8,1990,3,0,0,24,0.0,0.0
how do you lose those ninth grade blues,3.74,eng,144,10,1,1990,2,0,0,40,0.0,0.0
the man who smiled,3.93,eng,325,14322,521,2000,3,1,1,19,0.6,0.2
before frost,3.85,eng,375,8359,483,2000,1,1,1,17,0.0,0.0
the dogs riga,3.72,eng,326,17060,1016,2000,2,1,1,17,0.0,0.0
sidetracked,4.07,eng,432,15178,574,2000,2,1,1,12,0.0,0.0
the return dancing master,3.91,swe,406,5341,314,2000,1,1,0,32,0.0,0.0
one step behind,4.09,eng,450,11885,481,2000,2,1,1,17,-0.4,0.7
the white lioness,3.84,eng,576,12367,709,2000,3,1,1,18,0.0,0.0
black like us a century lesbian gay bisexual african american fiction,4.33,eng,600,127,16,2000,2,1,0,79,0.0625,0.25416666666666665
dogged pursuit,3.86,eng,320,64,6,2000,2,0,1,15,0.0,0.0
to collar killer,3.76,eng,304,70,6,2000,4,0,1,19,0.0,0.0
a nose murder,3.52,eng,267,97,13,2000,1,0,1,18,0.0,0.0
murder unleashed,3.95,eng,304,61,10,2000,1,0,1,17,0.0,0.0
his princess devotional a royal encounter with your king,5.0,eng,240,2,0,2000,4,0,0,57,0.0,0.0
how be happy all time,4.36,eng,167,317,19,2000,2,0,0,28,0.8,1.0
illuminata a return prayer,4.28,eng,301,2551,84,1990,4,0,0,30,0.0,0.0
ten kids no pets,3.91,eng,174,88,11,1980,2,0,0,17,0.0,0.0
encyclopedia ordinary life,3.92,eng,240,5067,897,2000,4,0,0,32,-0.25,0.5
the ok book,3.96,en-US,40,1019,189,2000,2,1,0,11,0.5,0.5
grey eminence,4.16,en-US,320,196,14,2000,2,0,0,13,-0.05,0.1
arms armor a pictorial archive nineteenth century sources,3.96,eng,128,26,1,1990,3,0,0,67,0.0,0.0
bittersweet recipes tales life chocolate,4.28,eng,378,359,25,2000,4,1,0,55,0.0,0.0
chocolate art low fat desserts,4.0,eng,192,38,1,1990,4,0,0,41,0.0,0.3
a year chocolate four seasons unforgettable desserts,3.74,eng,152,28,1,2000,4,0,0,59,0.8,1.0
cocolat extraordinary chocolate desserts,4.56,eng,192,80,10,1990,4,1,0,41,0.3333333333333333,1.0
the bread baker apprentice mastering art extraordinary bread,4.28,eng,320,8552,248,2000,4,1,0,70,0.3333333333333333,1.0
beach blanket bad boys,3.89,eng,352,1031,27,2000,2,1,0,22,-0.6999999999999998,0.6666666666666666
epileptic,3.88,eng,368,11891,534,2000,3,0,0,9,0.0,0.0
the beauty myth,3.89,eng,368,16760,909,2000,3,0,0,15,0.0,0.0
how read literature like professor,3.65,eng,314,16550,1826,2010,4,0,0,39,0.0,0.0
reading like writer a guide people who love books those who want write them,3.77,eng,297,7914,1094,2000,2,0,1,93,0.5,0.6
after,3.49,eng,352,1782,268,2000,2,0,0,5,0.0,0.0
blue angel,3.35,eng,314,2948,383,2000,1,0,0,10,0.0,0.1
household saints,3.7,en-US,272,370,47,2000,2,0,0,16,0.0,0.0
he came set captives free,4.09,en-US,288,1598,168,1990,3,0,0,32,0.4,0.8
a long way chicago,3.94,eng,160,30141,2106,2000,2,0,1,24,-0.05,0.4
a long way chicago,4.0,eng,42,1,0,2000,3,0,0,24,-0.05,0.4
the dreadful future blossom culp,3.78,eng,192,561,37,2000,2,0,1,36,-0.5,0.5625
a year down yonder,4.11,eng,160,26143,1638,2000,4,0,1,19,-0.15555555555555559,0.2888888888888889
matilda,4.31,eng,240,541914,11576,1990,2,1,0,7,0.0,0.0
matilda bone,3.74,eng,176,3061,215,2000,1,1,0,12,0.0,0.0
the full matilda,4.0,eng,384,46,5,2000,2,0,0,16,0.35,0.55
tuscan countess the life extraordinary times matilda canossa,3.68,eng,312,51,10,2000,3,0,0,71,0.3333333333333333,1.0
the history rome books 21 30 the war hannibal,4.14,eng,711,3103,46,1970,3,1,1,55,0.0,0.0
hannibal,4.13,eng,592,19,2,2000,3,1,0,8,0.0,0.0
hannibal children,3.68,eng,359,204,18,2000,1,0,0,19,0.0,0.0
hannibal crosses alps the invasion italy second punic war,3.83,en-US,256,91,11,2000,3,0,0,71,0.0,0.0
